employee_id,login_attempts,network_traffic_mb,data_transfer_gb,hour_of_day,attack_type,status,severity
E042,0,0.0,0.0,9,neptune.,NORMAL,-
E016,0,0.046875,4.57763671875e-05,21,normal.,NORMAL,-
E034,0,1.52734375,0.000314712524414,18,normal.,NORMAL,-
E019,0,0.287109375,0.0144233703613281,5,normal.,NORMAL,-
E028,0,0.3115234375,0.0030794143676757,16,normal.,NORMAL,-
E035,0,0.0,3.814697265625e-06,15,normal.,NORMAL,-
E003,0,0.333984375,0.0028333663940429,23,normal.,NORMAL,-
E021,0,0.15234375,0.0005693435668945,9,normal.,NORMAL,-
E042,0,0.1025390625,0.0,4,normal.,NORMAL,-
E045,0,0.5537109375,0.0,5,normal.,NORMAL,-
E033,0,0.0,0.0,23,normal.,NORMAL,-
E024,0,0.2998046875,0.0008773803710937,21,normal.,NORMAL,-
E034,0,0.2392578125,0.0004758834838867,13,normal.,NORMAL,-
E021,0,0.2255859375,0.0021600723266601,7,normal.,NORMAL,-
E026,0,0.1435546875,0.0001001358032226,9,normal.,NORMAL,-
E037,0,0.25,0.0092926025390625,21,normal.,NORMAL,-
E001,0,0.2099609375,0.0012474060058593,10,normal.,NORMAL,-
E026,0,15.50390625,0.0,1,normal.,ANOMALY,LOW
E019,0,0.19921875,0.0005102157592773,10,normal.,NORMAL,-
E021,0,0.328125,0.0025949478149414,8,normal.,NORMAL,-
E011,0,0.2958984375,0.0002470016479492,10,normal.,NORMAL,-
E009,0,0.2919921875,0.0013160705566406,10,normal.,NORMAL,-
E014,0,0.0,0.0,9,normal.,NORMAL,-
E038,0,0.2314453125,0.0,16,normal.,NORMAL,-
E041,0,0.283203125,0.0016641616821289,20,normal.,NORMAL,-
E029,0,0.9423828125,0.0,23,normal.,NORMAL,-
E004,0,0.236328125,0.0003309249877929,6,normal.,NORMAL,-
E040,0,0.365234375,0.0042858123779296,9,normal.,NORMAL,-
E021,0,2.3271484375,0.0004549026489257,13,normal.,NORMAL,-
E016,0,0.2861328125,0.0296039581298828,8,normal.,NORMAL,-
E037,0,0.1025390625,0.0001401901245117,10,normal.,NORMAL,-
E017,0,0.1591796875,0.0039072036743164,9,normal.,NORMAL,-
E010,0,0.3095703125,0.00177001953125,11,normal.,NORMAL,-
E006,0,0.287109375,0.0002717971801757,2,normal.,NORMAL,-
E019,0,0.33203125,0.0019378662109375,17,normal.,NORMAL,-
E000,0,0.1025390625,0.0,8,normal.,NORMAL,-
E040,0,0.326171875,0.0002565383911132,18,normal.,NORMAL,-
E049,0,0.1904296875,0.0009975433349609,12,normal.,NORMAL,-
E011,0,0.302734375,0.0023326873779296,1,normal.,NORMAL,-
E025,0,0.943359375,0.0003175735473632,6,normal.,NORMAL,-
E006,0,0.033203125,0.0,22,normal.,NORMAL,-
E037,0,0.1435546875,0.0001001358032226,13,normal.,NORMAL,-
E037,0,0.203125,0.000716209411621,22,normal.,NORMAL,-
E049,0,0.1904296875,0.0002775192260742,14,normal.,NORMAL,-
E006,0,0.2451171875,0.0002613067626953,19,normal.,NORMAL,-
E025,0,6.4462890625,0.0,5,normal.,ANOMALY,LOW
E002,0,0.314453125,0.0002460479736328,16,normal.,NORMAL,-
E037,0,0.3466796875,0.0014457702636718,6,normal.,NORMAL,-
E010,0,0.041015625,4.00543212890625e-05,5,normal.,NORMAL,-
E034,0,0.27734375,0.0157289505004882,15,normal.,NORMAL,-
E009,0,0.3310546875,0.0009469985961914,13,normal.,NORMAL,-
E019,0,0.2119140625,0.0003166198730468,7,normal.,NORMAL,-
E033,0,0.0,0.0,2,normal.,NORMAL,-
E000,0,0.279296875,0.0039615631103515,14,normal.,NORMAL,-
E013,0,0.29296875,0.0018081665039062,8,normal.,NORMAL,-
E025,0,0.3525390625,0.0004444122314453,19,normal.,NORMAL,-
E047,0,0.142578125,0.0001001358032226,20,normal.,NORMAL,-
E047,0,0.2470703125,0.0005617141723632,23,normal.,NORMAL,-
E038,0,0.1435546875,0.0001001358032226,3,normal.,NORMAL,-
E002,0,0.2841796875,0.004490852355957,5,normal.,NORMAL,-
E047,0,0.1025390625,0.0001401901245117,12,normal.,NORMAL,-
E001,0,0.5078125,0.0,11,smurf.,NORMAL,-
E036,0,0.3173828125,0.0003862380981445,16,normal.,NORMAL,-
E043,0,0.2822265625,0.0055179595947265,9,normal.,NORMAL,-
E041,0,0.3046875,0.0014581680297851,1,normal.,NORMAL,-
E048,0,1.4755859375,0.0003156661987304,5,normal.,NORMAL,-
E037,0,2.0888671875,0.0003900527954101,10,normal.,NORMAL,-
E001,0,0.29296875,0.0048952102661132,6,normal.,NORMAL,-
E007,0,0.1025390625,0.0,20,normal.,NORMAL,-
E017,0,0.298828125,0.0293684005737304,7,normal.,NORMAL,-
E017,0,0.232421875,0.0002374649047851,12,normal.,NORMAL,-
E005,0,0.7724609375,0.000314712524414,13,normal.,NORMAL,-
E000,0,0.208984375,0.0017337799072265,21,normal.,NORMAL,-
E013,0,0.1025390625,0.0001401901245117,15,normal.,NORMAL,-
E006,0,0.19921875,0.0001659393310546,23,normal.,NORMAL,-
E033,0,0.9228515625,0.0004558563232421,8,normal.,NORMAL,-
E021,0,0.0,0.0,11,normal.,NORMAL,-
E032,0,0.197265625,0.0003652572631835,15,normal.,NORMAL,-
E011,0,0.1025390625,0.0,17,normal.,NORMAL,-
E033,0,0.3154296875,0.0023679733276367,3,normal.,NORMAL,-
E047,0,0.1435546875,0.0001001358032226,4,normal.,NORMAL,-
E030,0,0.3388671875,0.0022058486938476,2,normal.,NORMAL,-
E015,0,0.1435546875,0.0001001358032226,0,normal.,NORMAL,-
E018,0,0.044921875,4.38690185546875e-05,23,normal.,NORMAL,-
E033,0,0.0419921875,0.0001201629638671,11,normal.,NORMAL,-
E044,0,0.04296875,7.43865966796875e-05,14,normal.,NORMAL,-
E045,0,0.1943359375,0.0021371841430664,9,normal.,NORMAL,-
E004,0,0.294921875,0.0002937316894531,9,normal.,NORMAL,-
E039,0,0.306640625,0.0023403167724609,18,normal.,NORMAL,-
E023,0,0.04296875,0.0001049041748046,9,normal.,NORMAL,-
E013,0,0.1767578125,0.0,19,normal.,NORMAL,-
E009,0,0.2958984375,0.0013160705566406,15,normal.,NORMAL,-
E034,0,0.21875,0.0017824172973632,5,normal.,NORMAL,-
E037,0,0.2978515625,0.0002059936523437,19,normal.,NORMAL,-
E043,0,0.009765625,3.62396240234375e-05,10,normal.,NORMAL,-
E041,0,0.296875,0.0028266906738281,16,normal.,NORMAL,-
E046,0,0.029296875,0.0,2,normal.,NORMAL,-
E049,0,0.306640625,0.0006284713745117,7,normal.,NORMAL,-
E043,0,1.1552734375,0.000314712524414,4,normal.,NORMAL,-
E038,0,0.2216796875,0.0134944915771484,18,normal.,NORMAL,-
E004,0,0.3349609375,0.0092582702636718,19,normal.,NORMAL,-
E030,0,0.296875,0.0013160705566406,12,normal.,NORMAL,-
E016,0,2.896484375,0.0003175735473632,15,normal.,NORMAL,-
E028,0,0.0419921875,0.0001277923583984,11,normal.,NORMAL,-
E027,0,0.2314453125,0.0031795501708984,20,normal.,NORMAL,-
E008,0,0.04296875,0.0001201629638671,16,normal.,NORMAL,-
E006,0,0.28125,0.0010309219360351,19,normal.,NORMAL,-
E022,0,0.30859375,0.0010051727294921,10,normal.,NORMAL,-
E005,0,0.236328125,0.0013504028320312,16,normal.,NORMAL,-
E040,0,1.0078125,0.0,10,smurf.,NORMAL,-
E035,0,0.0,0.0,8,normal.,NORMAL,-
E029,0,0.138671875,0.0086193084716796,18,normal.,NORMAL,-
E029,0,0.1689453125,0.0029878616333007,15,normal.,NORMAL,-
E017,0,0.1025390625,0.0,1,normal.,NORMAL,-
E011,0,0.1025390625,0.0001382827758789,22,normal.,NORMAL,-
E014,0,0.04296875,0.0001249313354492,21,normal.,NORMAL,-
E028,0,1.572265625,0.0003175735473632,1,normal.,NORMAL,-
E022,0,0.16015625,0.004638671875,1,normal.,NORMAL,-
E042,0,0.287109375,0.00396728515625,4,normal.,NORMAL,-
E012,0,0.20703125,0.0006065368652343,17,normal.,NORMAL,-
E002,0,0.2353515625,0.0012416839599609,8,normal.,NORMAL,-
E017,0,0.28515625,0.0022134780883789,16,normal.,NORMAL,-
E038,0,0.318359375,0.0002651214599609,18,normal.,NORMAL,-
E048,0,0.1025390625,0.0001401901245117,3,normal.,NORMAL,-
E017,0,0.1025390625,0.0001392364501953,5,normal.,NORMAL,-
E024,0,0.3466796875,0.0002956390380859,13,normal.,NORMAL,-
E046,0,0.1435546875,0.0001001358032226,9,normal.,NORMAL,-
E017,0,0.224609375,0.0007429122924804,18,normal.,NORMAL,-
E046,0,0.1884765625,0.000716209411621,4,normal.,NORMAL,-
E034,0,0.201171875,0.0113630294799804,2,normal.,NORMAL,-
E030,0,0.1025390625,0.0001382827758789,17,normal.,NORMAL,-
E025,0,0.0,0.0,13,normal.,NORMAL,-
E017,0,0.044921875,4.38690185546875e-05,12,normal.,NORMAL,-
E009,0,0.04296875,0.0001096725463867,3,normal.,NORMAL,-
E040,0,0.2041015625,0.0003957748413085,22,normal.,NORMAL,-
E022,0,0.2880859375,0.0001688003540039,14,normal.,NORMAL,-
E004,0,0.041015625,4.00543212890625e-05,1,normal.,NORMAL,-
E003,0,0.20703125,0.006906509399414,7,normal.,NORMAL,-
E036,0,0.25,0.0095758438110351,14,normal.,NORMAL,-
E037,0,1.1259765625,0.0,17,normal.,NORMAL,-
E045,0,1.1083984375,0.0003137588500976,10,normal.,NORMAL,-
E012,0,0.34765625,0.0010843276977539,18,normal.,NORMAL,-
E035,0,0.2626953125,0.0007963180541992,1,normal.,NORMAL,-
E020,0,0.0,0.0,7,normal.,NORMAL,-
E040,0,0.3046875,0.0002717971801757,18,normal.,NORMAL,-
E028,0,0.2861328125,0.0066032409667968,14,normal.,NORMAL,-
E027,0,0.0439453125,0.0001096725463867,3,normal.,NORMAL,-
E007,0,0.2822265625,0.0013275146484375,17,normal.,NORMAL,-
E017,0,0.232421875,0.0025005340576171,20,normal.,NORMAL,-
E022,0,0.2978515625,0.001723289489746,8,normal.,NORMAL,-
E035,0,0.197265625,0.0236892700195312,20,normal.,NORMAL,-
E004,0,1.22265625,0.0003719329833984,17,normal.,NORMAL,-
E041,0,0.2197265625,0.0003032684326171,3,normal.,NORMAL,-
E037,0,1.404296875,0.0003128051757812,23,normal.,NORMAL,-
E027,0,0.2275390625,0.0023908615112304,10,normal.,NORMAL,-
E044,0,0.142578125,0.0001001358032226,12,normal.,NORMAL,-
E042,0,0.2412109375,0.0005464553833007,16,normal.,NORMAL,-
E038,0,0.298828125,0.002573013305664,10,normal.,NORMAL,-
E003,0,0.27734375,0.0001182556152343,19,normal.,NORMAL,-
E021,0,0.0,0.0,1,normal.,NORMAL,-
E028,0,0.189453125,0.0093851089477539,1,normal.,NORMAL,-
E049,0,0.0322265625,0.0,2,normal.,NORMAL,-
E033,0,0.2353515625,0.0022563934326171,2,normal.,NORMAL,-
E007,0,0.1572265625,0.0006589889526367,5,normal.,NORMAL,-
E005,0,0.185546875,0.0030288696289062,22,normal.,NORMAL,-
E019,0,0.1025390625,0.0001401901245117,9,normal.,NORMAL,-
E002,0,0.2724609375,0.0007200241088867,10,normal.,NORMAL,-
E007,0,0.2236328125,0.0006036758422851,14,normal.,NORMAL,-
E049,0,0.03515625,3.4332275390625e-05,14,normal.,NORMAL,-
E007,0,0.0087890625,3.4332275390625e-05,4,normal.,NORMAL,-
E032,0,1.466796875,0.0003185272216796,3,normal.,NORMAL,-
E003,0,0.3173828125,0.0019121170043945,4,normal.,NORMAL,-
E049,0,0.19140625,0.0068693161010742,2,normal.,NORMAL,-
E015,0,0.2763671875,0.0052261352539062,23,normal.,NORMAL,-
E049,0,0.2470703125,0.000166893005371,20,normal.,NORMAL,-
E009,0,0.279296875,0.0015544891357421,23,normal.,NORMAL,-
E009,0,0.21484375,0.000314712524414,20,normal.,NORMAL,-
E036,0,0.74609375,0.0003185272216796,23,normal.,NORMAL,-
E033,0,0.0,0.0,7,normal.,NORMAL,-
E007,0,1.1591796875,0.0003929138183593,12,normal.,NORMAL,-
E038,0,0.0,0.0,6,normal.,NORMAL,-
E046,0,0.3212890625,0.0022134780883789,2,normal.,NORMAL,-
E000,0,0.20703125,0.0,15,normal.,NORMAL,-
E019,0,0.6484375,0.0003137588500976,16,normal.,NORMAL,-
E030,0,0.1396484375,0.009291648864746,14,normal.,NORMAL,-
E041,0,0.2373046875,0.0051183700561523,16,normal.,NORMAL,-
E048,0,0.208984375,0.0010976791381835,10,normal.,NORMAL,-
E025,0,0.1943359375,0.000279426574707,6,normal.,NORMAL,-
E030,0,0.22265625,0.0272188186645507,10,normal.,NORMAL,-
E027,0,0.234375,0.0020112991333007,17,normal.,NORMAL,-
E039,0,0.29296875,0.0015077590942382,16,normal.,NORMAL,-
E046,0,0.1611328125,0.014404296875,13,normal.,NORMAL,-
E038,0,0.2998046875,0.0001354217529296,16,normal.,NORMAL,-
E043,0,0.20703125,0.0013370513916015,15,normal.,NORMAL,-
E023,0,0.28515625,0.1984386444091797,8,normal.,ANOMALY,LOW
E040,0,0.1025390625,0.0001392364501953,20,normal.,NORMAL,-
E008,0,1.0078125,0.0,3,smurf.,NORMAL,-
E027,0,0.30078125,0.002573013305664,11,normal.,NORMAL,-
E047,0,0.2294921875,0.0011911392211914,0,normal.,NORMAL,-
E013,0,0.111328125,0.0003957748413085,7,normal.,NORMAL,-
E044,0,0.224609375,0.0006332397460937,16,normal.,NORMAL,-
E024,0,0.181640625,0.0012006759643554,1,normal.,NORMAL,-
E000,0,15.353515625,0.0,14,normal.,ANOMALY,LOW
E034,0,0.2841796875,0.0029468536376953,1,normal.,NORMAL,-
E022,0,0.23828125,0.0113382339477539,16,normal.,NORMAL,-
E045,0,0.2978515625,0.0103578567504882,4,normal.,NORMAL,-
E015,0,0.0,0.0,7,neptune.,NORMAL,-
E028,0,0.2119140625,0.0002937316894531,12,normal.,NORMAL,-
E016,0,0.2421875,0.0016202926635742,12,normal.,NORMAL,-
E039,0,1.1875,0.0003175735473632,3,normal.,NORMAL,-
E044,0,0.2333984375,0.0014419555664062,22,normal.,NORMAL,-
E024,0,0.142578125,0.0001001358032226,16,normal.,NORMAL,-
E020,0,0.2431640625,0.0016632080078125,1,normal.,NORMAL,-
E042,0,0.158203125,0.0024147033691406,21,normal.,NORMAL,-
E004,0,0.3173828125,0.0012588500976562,12,normal.,NORMAL,-
E045,0,1.0380859375,0.0003166198730468,0,normal.,NORMAL,-
E049,0,0.224609375,0.0003786087036132,6,normal.,NORMAL,-
E003,0,0.005859375,0.0002546310424804,16,normal.,NORMAL,-
E047,0,0.04296875,0.0001249313354492,4,normal.,NORMAL,-
E017,0,0.2607421875,0.008885383605957,22,normal.,NORMAL,-
E031,0,0.1025390625,0.0001401901245117,12,normal.,NORMAL,-
E040,0,0.1025390625,0.0001392364501953,15,normal.,NORMAL,-
E030,0,0.2197265625,0.0007829666137695,12,normal.,NORMAL,-
E048,0,0.26171875,0.0007295608520507,0,normal.,NORMAL,-
E019,0,0.185546875,0.0004768371582031,13,normal.,NORMAL,-
E035,0,0.2109375,0.0002985000610351,18,normal.,NORMAL,-
E049,0,0.2197265625,0.0004987716674804,12,normal.,NORMAL,-
E002,0,0.04296875,0.0001077651977539,4,normal.,NORMAL,-
E028,0,1.56640625,0.0003108978271484,16,normal.,NORMAL,-
E027,0,0.224609375,0.0158472061157226,14,normal.,NORMAL,-
E006,0,0.2822265625,0.0030412673950195,1,normal.,NORMAL,-
E013,0,1.193359375,0.0003156661987304,23,normal.,NORMAL,-
E023,0,0.0,0.0,16,normal.,NORMAL,-
E032,0,0.203125,0.0002670288085937,5,normal.,NORMAL,-
E003,0,0.1025390625,0.0,16,normal.,NORMAL,-
E016,0,490.0,0.0,4,normal.,ANOMALY,MEDIUM
E000,0,0.2236328125,0.0016164779663085,7,normal.,NORMAL,-
E032,0,0.2158203125,0.001260757446289,23,normal.,NORMAL,-
E032,0,0.0,0.0,0,normal.,NORMAL,-
E002,0,0.2177734375,0.0007343292236328,15,normal.,NORMAL,-
E018,0,0.009765625,3.528594970703125e-05,12,normal.,NORMAL,-
E008,0,0.19921875,0.0062265396118164,15,normal.,NORMAL,-
E009,0,0.0,0.0,12,normal.,NORMAL,-
E042,0,0.3095703125,0.0018377304077148,11,normal.,NORMAL,-
E005,0,0.2734375,0.0188522338867187,0,normal.,NORMAL,-
E049,0,0.2744140625,0.0033998489379882,13,normal.,NORMAL,-
E047,0,0.2978515625,0.0023908615112304,0,normal.,NORMAL,-
E020,0,0.2119140625,0.0012445449829101,19,normal.,NORMAL,-
E049,0,0.0,0.0,20,normal.,NORMAL,-
E046,0,0.1416015625,0.0001001358032226,8,normal.,NORMAL,-
E002,0,0.2724609375,0.0005531311035156,11,normal.,NORMAL,-
E012,0,0.1025390625,0.0,1,normal.,NORMAL,-
E011,0,0.0,0.0,23,normal.,NORMAL,-
E027,0,1.212890625,0.000314712524414,8,normal.,NORMAL,-
E043,0,0.212890625,0.000798225402832,2,normal.,NORMAL,-
E043,0,0.22265625,0.0003061294555664,3,normal.,NORMAL,-
E017,0,0.3046875,0.0007295608520507,14,normal.,NORMAL,-
E013,0,0.177734375,0.0,4,normal.,NORMAL,-
E024,0,1.0078125,0.0,13,smurf.,NORMAL,-
E009,0,1.3427734375,0.0003204345703125,4,normal.,NORMAL,-
E024,0,0.2861328125,0.0417947769165039,19,normal.,ANOMALY,LOW
E000,0,0.2177734375,0.0005340576171875,1,normal.,NORMAL,-
E046,0,1.0966796875,0.0003137588500976,4,normal.,NORMAL,-
E044,0,0.15234375,0.0076017379760742,10,normal.,NORMAL,-
E037,0,0.1025390625,0.0001001358032226,4,normal.,NORMAL,-
E019,0,0.0,0.0,4,normal.,NORMAL,-
E010,0,0.2138671875,0.0005397796630859,1,normal.,NORMAL,-
E041,0,0.0,0.0,0,normal.,NORMAL,-
E023,0,0.3115234375,0.0,21,normal.,NORMAL,-
E011,0,0.0,0.0,9,normal.,NORMAL,-
E008,0,0.2734375,0.0002765655517578,21,normal.,NORMAL,-
E031,0,0.19140625,0.0009346008300781,18,normal.,NORMAL,-
E028,0,0.2900390625,0.0030517578125,9,normal.,NORMAL,-
E040,0,0.1025390625,0.0,3,normal.,NORMAL,-
E017,0,0.2421875,0.000401496887207,9,normal.,NORMAL,-
E042,0,0.21875,0.0006523132324218,8,normal.,NORMAL,-
E030,0,3.6865234375,0.0,13,normal.,NORMAL,-
E009,0,0.1650390625,0.0089101791381835,5,normal.,NORMAL,-
E028,0,0.3818359375,0.0027494430541992,0,normal.,NORMAL,-
E024,0,0.2392578125,0.0003118515014648,2,normal.,NORMAL,-
E049,0,0.0166015625,6.67572021484375e-05,3,normal.,NORMAL,-
E032,0,1.4443359375,0.0003166198730468,15,normal.,NORMAL,-
E042,0,0.30078125,0.0002946853637695,19,normal.,NORMAL,-
E042,0,0.234375,0.0008773803710937,2,normal.,NORMAL,-
E028,0,0.0439453125,6.67572021484375e-05,10,normal.,NORMAL,-
E046,0,0.6123046875,0.000314712524414,5,normal.,NORMAL,-
E043,0,0.1025390625,0.0001392364501953,10,normal.,NORMAL,-
E048,0,0.255859375,0.0016412734985351,9,normal.,NORMAL,-
E019,0,0.23046875,0.0091657638549804,9,normal.,NORMAL,-
E040,0,0.28515625,0.0018720626831054,12,normal.,NORMAL,-
E000,0,0.291015625,0.0010251998901367,5,normal.,NORMAL,-
E043,0,0.1025390625,0.0001392364501953,12,normal.,NORMAL,-
E002,0,0.2177734375,0.0012989044189453,5,normal.,NORMAL,-
E005,0,0.2255859375,0.000823974609375,9,normal.,NORMAL,-
E044,0,1.9384765625,0.0002670288085937,22,normal.,NORMAL,-
E018,0,0.2021484375,0.0212287902832031,1,normal.,NORMAL,-
E022,0,0.337890625,0.0018510818481445,4,normal.,NORMAL,-
E012,0,0.04296875,6.580352783203125e-05,12,normal.,NORMAL,-
E019,0,0.24609375,0.0008602142333984,9,normal.,NORMAL,-
E034,0,0.1962890625,0.0011777877807617,2,normal.,NORMAL,-
E015,0,0.2919921875,0.0012941360473632,7,normal.,NORMAL,-
E033,0,6.9111328125,0.0,10,normal.,ANOMALY,LOW
E048,0,0.0,0.0,16,normal.,NORMAL,-
E029,0,0.2919921875,0.0030517578125,18,normal.,NORMAL,-
E047,0,0.1025390625,0.0001392364501953,21,normal.,NORMAL,-
E043,0,0.3427734375,0.0078010559082031,6,normal.,NORMAL,-
E033,0,2.123046875,0.0004215240478515,5,normal.,NORMAL,-
E041,0,0.9775390625,0.0003223419189453,21,normal.,NORMAL,-
E013,0,1.1025390625,0.0003547668457031,8,normal.,NORMAL,-
E023,0,0.3134765625,0.0002412796020507,8,normal.,NORMAL,-
E014,0,0.21875,0.0012416839599609,8,normal.,NORMAL,-
E032,0,0.640625,0.0003156661987304,6,normal.,NORMAL,-
E024,0,0.1748046875,0.0146865844726562,22,normal.,NORMAL,-
E004,0,0.2939453125,0.0023527145385742,7,normal.,NORMAL,-
E026,0,0.142578125,0.0001001358032226,15,normal.,NORMAL,-
E048,0,0.72265625,0.0,7,normal.,NORMAL,-
E025,0,0.142578125,0.0001001358032226,19,normal.,NORMAL,-
E003,0,0.2041015625,0.0095453262329101,0,normal.,NORMAL,-
E006,0,0.2119140625,0.0017194747924804,16,normal.,NORMAL,-
E006,0,1.609375,0.0003128051757812,0,normal.,NORMAL,-
E039,0,0.310546875,0.0023813247680664,15,normal.,NORMAL,-
E039,0,0.1552734375,0.0001840591430664,16,normal.,NORMAL,-
E006,0,0.2060546875,0.0044212341308593,21,normal.,NORMAL,-
E006,0,0.0,0.0,4,normal.,NORMAL,-
E012,0,0.041015625,4.00543212890625e-05,3,normal.,NORMAL,-
E029,0,0.2822265625,0.0025348663330078,20,normal.,NORMAL,-
E006,0,0.0,0.0,6,neptune.,NORMAL,-
E049,0,0.2060546875,0.0003557205200195,5,normal.,NORMAL,-
E011,0,0.220703125,0.0039539337158203,14,normal.,NORMAL,-
E031,0,0.1953125,0.0038728713989257,12,normal.,NORMAL,-
E030,0,0.1025390625,0.0003843307495117,21,normal.,NORMAL,-
E004,0,0.1875,0.0,8,normal.,NORMAL,-
E044,0,0.2138671875,0.0026969909667968,1,normal.,NORMAL,-
E030,0,0.2900390625,0.0002975463867187,13,normal.,NORMAL,-
E016,0,1.060546875,0.0003137588500976,6,normal.,NORMAL,-
E014,0,0.0,0.0,9,normal.,NORMAL,-
E021,0,0.20703125,0.0013389587402343,18,normal.,NORMAL,-
E028,0,0.03515625,0.0,20,normal.,NORMAL,-
E039,0,1.64453125,0.0003461837768554,6,normal.,NORMAL,-
E046,0,0.294921875,0.0002765655517578,4,normal.,NORMAL,-
E015,0,1.201171875,0.0003156661987304,8,normal.,NORMAL,-
E005,0,0.1943359375,0.000274658203125,23,normal.,NORMAL,-
E017,0,0.0576171875,0.0,2,normal.,NORMAL,-
E035,0,0.84375,0.0003204345703125,1,normal.,NORMAL,-
E047,0,0.271484375,0.0008535385131835,0,normal.,NORMAL,-
E014,0,0.1435546875,0.0001001358032226,6,normal.,NORMAL,-
E000,0,0.2177734375,0.0024118423461914,13,normal.,NORMAL,-
E036,0,0.2333984375,0.000314712524414,7,normal.,NORMAL,-
E035,0,0.5078125,0.0,19,smurf.,NORMAL,-
E032,0,0.28125,0.0003166198730468,9,normal.,NORMAL,-
E042,0,0.1416015625,0.0001001358032226,3,normal.,NORMAL,-
E021,0,0.2958984375,0.0008172988891601,5,normal.,NORMAL,-
E000,0,0.22265625,0.0003652572631835,5,normal.,NORMAL,-
E018,0,0.0,0.0,15,normal.,NORMAL,-
E009,0,0.041015625,4.00543212890625e-05,18,normal.,NORMAL,-
E001,0,0.0,0.0,1,normal.,NORMAL,-
E014,0,0.1494140625,0.0001344680786132,15,normal.,NORMAL,-
E026,0,0.2080078125,0.0011701583862304,9,normal.,NORMAL,-
E037,0,0.365234375,0.0010509490966796,1,normal.,NORMAL,-
E047,0,0.1416015625,0.0,6,normal.,NORMAL,-
E013,0,0.041015625,4.00543212890625e-05,13,normal.,NORMAL,-
E012,0,0.5078125,0.0,16,smurf.,NORMAL,-
E009,0,1.2236328125,0.0003137588500976,8,normal.,NORMAL,-
E007,0,0.142578125,0.0001001358032226,16,normal.,NORMAL,-
E040,0,0.201171875,0.0006532669067382,19,normal.,NORMAL,-
E048,0,0.3291015625,0.0004959106445312,20,normal.,NORMAL,-
E021,0,1.01953125,0.000319480895996,4,normal.,NORMAL,-
E022,0,0.31640625,0.0050840377807617,9,normal.,NORMAL,-
E033,0,0.0,0.0,13,normal.,NORMAL,-
E004,0,0.0,0.0,23,normal.,NORMAL,-
E037,0,0.2080078125,0.0013389587402343,5,normal.,NORMAL,-
E004,0,0.2138671875,0.0138254165649414,7,normal.,NORMAL,-
E017,0,0.0439453125,0.0001087188720703,23,normal.,NORMAL,-
E002,0,0.2734375,0.0016450881958007,4,normal.,NORMAL,-
E029,0,1.5908203125,0.0003480911254882,8,normal.,NORMAL,-
E009,0,0.216796875,0.0047636032104492,2,normal.,NORMAL,-
E017,0,0.244140625,0.0024328231811523,7,normal.,NORMAL,-
E042,0,0.0419921875,0.0001125335693359,4,normal.,NORMAL,-
E003,0,0.029296875,0.0,8,normal.,NORMAL,-
E025,0,0.1865234375,0.0019750595092773,8,normal.,NORMAL,-
E004,0,0.044921875,4.38690185546875e-05,0,normal.,NORMAL,-
E043,0,0.244140625,0.0016326904296875,12,normal.,NORMAL,-
E045,0,0.1455078125,0.0003280639648437,12,normal.,NORMAL,-
E049,0,1.548828125,0.0003137588500976,23,normal.,NORMAL,-
E045,0,1.724609375,0.0,18,normal.,NORMAL,-
E026,0,0.3232421875,0.0005483627319335,0,normal.,NORMAL,-
E036,0,0.1435546875,0.0001001358032226,1,normal.,NORMAL,-
E010,0,0.2216796875,0.000579833984375,7,normal.,NORMAL,-
E038,0,1.0078125,0.0,6,smurf.,NORMAL,-
E007,0,0.1025390625,0.0001382827758789,18,normal.,NORMAL,-
E039,0,0.2421875,0.0004138946533203,23,normal.,NORMAL,-
E037,0,0.2333984375,0.0030727386474609,0,normal.,NORMAL,-
E002,0,0.2607421875,0.0075874328613281,18,normal.,NORMAL,-
E027,0,0.04296875,0.0001087188720703,3,normal.,NORMAL,-
E016,0,0.2236328125,0.0006628036499023,19,normal.,NORMAL,-
E032,0,0.2138671875,0.0001802444458007,20,normal.,NORMAL,-
E013,0,0.201171875,0.0003061294555664,12,normal.,NORMAL,-
E034,0,0.1025390625,0.0,13,normal.,NORMAL,-
E038,0,0.162109375,0.000375747680664,8,normal.,NORMAL,-
E040,0,0.0439453125,0.000105857849121,13,normal.,NORMAL,-
E049,0,0.73046875,0.0,6,normal.,NORMAL,-
E014,0,0.2158203125,0.0426034927368164,6,normal.,ANOMALY,LOW
E017,0,0.1025390625,0.0001392364501953,19,normal.,NORMAL,-
E005,0,0.1025390625,0.0001401901245117,14,normal.,NORMAL,-
E043,0,0.23046875,0.0335187911987304,0,normal.,ANOMALY,LOW
E014,0,0.1455078125,0.033111572265625,9,normal.,ANOMALY,LOW
E005,0,1.0078125,0.0,1,smurf.,NORMAL,-
E031,0,0.2294921875,0.0067014694213867,22,normal.,NORMAL,-
E023,0,0.306640625,0.0154027938842773,8,normal.,NORMAL,-
E010,0,0.2880859375,0.0010347366333007,7,normal.,NORMAL,-
E044,0,1.0078125,0.0,23,smurf.,NORMAL,-
E044,0,0.240234375,0.0023012161254882,21,normal.,NORMAL,-
E049,0,0.0,0.0,14,satan.,NORMAL,-
E040,0,0.2138671875,0.0091142654418945,16,normal.,NORMAL,-
E014,0,0.330078125,0.0013933181762695,8,normal.,NORMAL,-
E041,0,0.2119140625,0.0002784729003906,19,normal.,NORMAL,-
